Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,CompoundEncoded,lap_time_mean_3,lap_time_delta,tyre_ratio,stint_progress,is_raining
MAG,20,Haas F1 Team,3.0,1.0,SOFT,3.0,0.0,100.684,19.612,43.885,37.187,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,15.030999999999992,1.0,1.0,0
MAG,20,Haas F1 Team,5.0,2.0,SOFT,2.0,0.0,84.764,17.347,36.424,30.993,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:33:02.320000,26.8,65.0,1014.4,0,32.2,266,2.0,0,90.367,-15.920000000000002,0.6666666666666666,0.5,0
MAG,20,Haas F1 Team,6.0,2.0,SOFT,3.0,0.0,102.574,19.712,43.308,39.554,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:34:02.350000,26.8,65.0,1014.5,0,32.1,260,2.2,0,96.00733333333334,17.810000000000002,1.0,1.0,0
TSU,22,AlphaTauri,2.0,1.0,SOFT,2.0,0.0,84.672,17.386,36.425,30.861,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:22:02.222000,26.9,66.0,1014.2,0,32.5,270,2.0,0,0.0,0.0,0.3333333333333333,0.5,0
TSU,22,AlphaTauri,3.0,1.0,SOFT,3.0,0.0,111.992,24.021,46.055,41.916,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,27.320000000000007,0.5,1.0,0
TSU,22,AlphaTauri,5.0,2.0,SOFT,2.0,0.0,84.286,17.352,36.262,30.672,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:32:02.337000,26.8,65.0,1014.4,0,32.2,277,1.8,0,93.64999999999999,-27.706000000000003,0.3333333333333333,0.5,0
TSU,22,AlphaTauri,6.0,2.0,SOFT,3.0,0.0,113.746,23.463,45.75,44.533,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:33:02.320000,26.8,65.0,1014.4,0,32.2,266,2.0,0,103.34133333333334,29.459999999999994,0.5,1.0,0
TSU,22,AlphaTauri,8.0,3.0,SOFT,5.0,0.0,84.551,17.397,36.322,30.832,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:44:02.371000,26.8,66.0,1014.5,0,31.8,286,0.8,0,94.19433333333332,-29.194999999999993,0.8333333333333334,0.5,0
TSU,22,AlphaTauri,9.0,3.0,SOFT,6.0,0.0,104.792,20.384,44.516,39.892,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:46:02.369000,26.7,66.0,1014.5,0,31.9,258,1.7,0,101.02966666666667,20.241,1.0,1.0,0
TSU,22,AlphaTauri,11.0,4.0,SOFT,2.0,0.0,84.207,17.222,36.341,30.644,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:54:02.376000,26.7,67.0,1014.5,0,31.3,268,1.6,0,91.18333333333334,-20.585000000000008,0.3333333333333333,0.5,0
TSU,22,AlphaTauri,12.0,4.0,SOFT,3.0,0.0,110.01,19.785,47.413,42.812,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:55:02.375000,26.6,67.0,1014.7,0,31.3,261,1.5,0,99.66966666666667,25.80300000000001,0.5,1.0,0
TSU,22,AlphaTauri,14.0,5.0,SOFT,5.0,0.0,84.27,17.306,36.235,30.729,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:06:02.410000,26.4,68.0,1014.7,0,30.8,288,1.2,0,92.829,-25.74000000000001,0.8333333333333334,0.5,0
TSU,22,AlphaTauri,15.0,5.0,SOFT,6.0,0.0,102.005,19.859,41.981,40.165,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:07:02.425000,26.4,68.0,1014.7,0,30.8,259,1.2,0,98.76166666666666,17.735,1.0,1.0,0
TSU,22,AlphaTauri,17.0,6.0,SOFT,2.0,0.0,83.968,17.268,36.131,30.569,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:14:02.480000,26.3,68.0,1014.9,0,30.9,259,1.2,0,90.081,-18.036999999999992,0.3333333333333333,0.5,0
TSU,22,AlphaTauri,18.0,6.0,SOFT,3.0,0.0,112.17,21.435,46.456,44.279,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:16:02.493000,26.3,68.0,1014.9,0,30.9,257,1.2,0,99.38100000000001,28.201999999999998,0.5,1.0,0
ALB,23,Williams,2.0,1.0,SOFT,2.0,0.0,84.58,17.307,36.175,31.098,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:21:02.223000,26.9,66.0,1014.2,0,32.5,295,1.8,0,0.0,0.0,0.3333333333333333,0.5,0
ALB,23,Williams,3.0,1.0,SOFT,3.0,0.0,110.916,22.898,49.381,38.637,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,26.336,0.5,1.0,0
ALB,23,Williams,5.0,2.0,SOFT,2.0,0.0,84.298,17.225,36.239,30.834,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:29:02.277000,26.9,65.0,1014.4,0,32.4,357,1.3,0,93.26466666666666,-26.617999999999995,0.3333333333333333,0.5,0
ALB,23,Williams,6.0,2.0,SOFT,3.0,0.0,104.499,22.262,41.821,40.416,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:30:02.308000,26.9,66.0,1014.4,0,32.3,268,1.5,0,99.90433333333334,20.200999999999993,0.5,1.0,0
ALB,23,Williams,8.0,3.0,SOFT,5.0,0.0,84.965,17.32,36.467,31.178,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:43:02.372000,26.8,66.0,1014.5,0,31.7,322,1.2,0,91.254,-19.533999999999992,0.8333333333333334,0.5,0
ALB,23,Williams,9.0,3.0,SOFT,6.0,0.0,106.622,19.259,45.478,41.885,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:45:02.370000,26.7,66.0,1014.5,0,31.8,262,1.2,0,98.69533333333334,21.656999999999996,1.0,1.0,0
ALB,23,Williams,11.0,4.0,SOFT,2.0,0.0,84.439,17.18,36.33,30.929,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:51:02.379000,26.8,67.0,1014.7,0,31.5,263,1.7,0,92.00866666666666,-22.183000000000007,0.3333333333333333,0.5,0
ALB,23,Williams,12.0,4.0,SOFT,3.0,0.0,112.116,21.397,47.724,42.995,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:52:02.378000,26.8,67.0,1014.5,0,31.3,268,1.7,0,101.05900000000001,27.677000000000007,0.5,1.0,0
ZHO,24,Alfa Romeo,2.0,1.0,SOFT,2.0,0.0,85.114,17.518,36.594,31.002,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:22:02.222000,26.9,66.0,1014.2,0,32.5,270,2.0,0,0.0,0.0,0.6666666666666666,0.5,0
ZHO,24,Alfa Romeo,3.0,1.0,SOFT,3.0,0.0,106.755,19.969,44.851,41.935,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:24:02.236000,26.9,66.0,1014.2,0,32.5,252,1.7,0,0.0,21.64099999999999,1.0,1.0,0
ZHO,24,Alfa Romeo,5.0,2.0,SOFT,2.0,0.0,85.159,17.332,37.008,30.819,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:32:02.337000,26.8,65.0,1014.4,0,32.2,277,1.8,0,92.34266666666667,-21.59599999999999,0.6666666666666666,0.5,0
ZHO,24,Alfa Romeo,6.0,2.0,SOFT,3.0,0.0,114.559,23.618,46.192,44.749,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:34:02.350000,26.8,65.0,1014.5,0,32.1,260,2.2,0,102.15766666666667,29.39999999999999,1.0,1.0,0
HUL,27,Haas F1 Team,2.0,1.0,SOFT,2.0,0.0,85.054,17.44,36.794,30.82,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:22:02.222000,26.9,66.0,1014.2,0,32.5,270,2.0,0,0.0,0.0,0.3333333333333333,0.5,0
HUL,27,Haas F1 Team,3.0,1.0,SOFT,3.0,0.0,108.788,19.94,47.339,41.509,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,23.733999999999995,0.5,1.0,0
HUL,27,Haas F1 Team,5.0,2.0,SOFT,2.0,0.0,84.425,17.354,36.433,30.638,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:31:02.322000,26.8,66.0,1014.5,0,32.3,307,1.7,0,92.75566666666667,-24.363,0.3333333333333333,0.5,0
HUL,27,Haas F1 Team,6.0,2.0,SOFT,3.0,0.0,94.889,18.966,39.794,36.129,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:32:02.337000,26.8,65.0,1014.4,0,32.2,277,1.8,0,96.03399999999999,10.463999999999999,0.5,1.0,0
HUL,27,Haas F1 Team,8.0,3.0,SOFT,5.0,0.0,85.003,17.478,36.52,31.005,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:45:02.370000,26.7,66.0,1014.5,0,31.8,262,1.2,0,88.10566666666666,-9.885999999999996,0.8333333333333334,0.5,0
HUL,27,Haas F1 Team,9.0,3.0,SOFT,6.0,0.0,97.021,18.989,40.593,37.439,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:47:02.368000,26.7,66.0,1014.5,0,31.9,259,1.8,0,92.30433333333333,12.018,1.0,1.0,0
HUL,27,Haas F1 Team,11.0,4.0,SOFT,2.0,0.0,84.213,17.309,36.26,30.644,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:53:02.377000,26.7,67.0,1014.5,0,31.3,259,1.1,0,88.74566666666665,-12.808000000000007,0.3333333333333333,0.5,0
HUL,27,Haas F1 Team,12.0,4.0,SOFT,3.0,0.0,108.083,18.856,42.066,47.161,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:54:02.376000,26.7,67.0,1014.5,0,31.3,268,1.6,0,96.43900000000001,23.870000000000005,0.5,1.0,0
HUL,27,Haas F1 Team,14.0,5.0,SOFT,5.0,0.0,84.435,17.379,36.38,30.676,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:06:02.410000,26.4,68.0,1014.7,0,30.8,288,1.2,0,92.24366666666667,-23.647999999999996,0.8333333333333334,0.5,0
HUL,27,Haas F1 Team,15.0,5.0,SOFT,6.0,0.0,102.323,18.829,45.823,37.671,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:07:02.425000,26.4,68.0,1014.7,0,30.8,259,1.2,0,98.28033333333333,17.88799999999999,1.0,1.0,0
HUL,27,Haas F1 Team,17.0,6.0,SOFT,2.0,0.0,84.108,17.243,36.351,30.514,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:14:02.480000,26.3,68.0,1014.9,0,30.9,259,1.2,0,90.28866666666666,-18.21499999999999,0.3333333333333333,0.5,0
HUL,27,Haas F1 Team,18.0,6.0,SOFT,3.0,0.0,115.105,20.511,46.538,48.056,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:16:02.493000,26.3,68.0,1014.9,0,30.9,257,1.2,0,100.512,30.997,0.5,1.0,0
OCO,31,Alpine,2.0,1.0,SOFT,2.0,0.0,85.099,17.374,36.555,31.17,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,0.0,0.3333333333333333,0.5,0
OCO,31,Alpine,3.0,1.0,SOFT,3.0,0.0,108.835,20.799,45.51,42.526,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:24:02.236000,26.9,66.0,1014.2,0,32.5,252,1.7,0,0.0,23.73599999999999,0.5,1.0,0
OCO,31,Alpine,5.0,2.0,SOFT,2.0,0.0,84.565,17.235,36.26,31.07,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:32:02.337000,26.8,65.0,1014.4,0,32.2,277,1.8,0,92.83300000000001,-24.269999999999996,0.3333333333333333,0.5,0
OCO,31,Alpine,6.0,2.0,SOFT,3.0,0.0,112.5,21.328,47.549,43.623,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:34:02.350000,26.8,65.0,1014.5,0,32.1,260,2.2,0,101.96666666666665,27.935000000000002,0.5,1.0,0
OCO,31,Alpine,8.0,3.0,SOFT,5.0,0.0,85.058,17.322,36.49,31.246,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:45:02.370000,26.7,66.0,1014.5,0,31.8,262,1.2,0,94.041,-27.441999999999993,0.8333333333333334,0.5,0
OCO,31,Alpine,9.0,3.0,SOFT,6.0,0.0,108.292,20.331,45.184,42.777,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:46:02.369000,26.7,66.0,1014.5,0,31.9,258,1.7,0,101.95,23.233999999999995,1.0,1.0,0
OCO,31,Alpine,11.0,4.0,SOFT,2.0,0.0,84.391,17.197,36.271,30.923,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:54:02.376000,26.7,67.0,1014.5,0,31.3,268,1.6,0,92.58033333333333,-23.900999999999996,0.3333333333333333,0.5,0
OCO,31,Alpine,12.0,4.0,SOFT,3.0,0.0,113.669,20.941,49.218,43.51,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:55:02.375000,26.6,67.0,1014.7,0,31.3,261,1.5,0,102.11733333333335,29.27799999999999,0.5,1.0,0
HAM,44,Mercedes,2.0,1.0,SOFT,2.0,0.0,85.158,17.596,36.58,30.982,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,0.0,0.3333333333333333,0.5,0
HAM,44,Mercedes,3.0,1.0,SOFT,3.0,0.0,102.801,21.063,42.415,39.323,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:25:02.250000,26.9,66.0,1014.4,0,32.6,258,1.6,0,0.0,17.643,0.5,1.0,0
HAM,44,Mercedes,5.0,2.0,SOFT,2.0,0.0,84.437,17.331,36.592,30.514,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:31:02.322000,26.8,66.0,1014.5,0,32.3,307,1.7,0,90.79866666666668,-18.364000000000004,0.3333333333333333,0.5,0
HAM,44,Mercedes,6.0,2.0,SOFT,3.0,0.0,113.412,24.964,50.092,38.356,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:32:02.337000,26.8,65.0,1014.4,0,32.2,277,1.8,0,100.21666666666665,28.97500000000001,0.5,1.0,0
HAM,44,Mercedes,8.0,3.0,SOFT,5.0,0.0,84.826,17.395,36.506,30.925,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:44:02.371000,26.8,66.0,1014.5,0,31.8,286,0.8,0,94.22500000000001,-28.586000000000013,0.8333333333333334,0.5,0
HAM,44,Mercedes,9.0,3.0,SOFT,6.0,0.0,105.711,22.154,45.283,38.274,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:45:02.370000,26.7,66.0,1014.5,0,31.8,262,1.2,0,101.31633333333332,20.885000000000005,1.0,1.0,0
HAM,44,Mercedes,11.0,4.0,SOFT,2.0,0.0,84.359,17.278,36.258,30.823,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:54:02.376000,26.7,67.0,1014.5,0,31.3,268,1.6,0,91.632,-21.352000000000004,0.3333333333333333,0.5,0
HAM,44,Mercedes,12.0,4.0,SOFT,3.0,0.0,113.93,21.453,49.118,43.359,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:56:02.374000,26.6,67.0,1014.5,0,31.3,260,1.6,0,101.33333333333333,29.571000000000012,0.5,1.0,0
SAI,55,Ferrari,2.0,1.0,SOFT,2.0,0.0,84.818,17.425,36.484,30.909,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,0.0,0.6666666666666666,0.5,0
SAI,55,Ferrari,3.0,1.0,SOFT,3.0,0.0,110.028,21.692,44.865,43.471,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:24:02.236000,26.9,66.0,1014.2,0,32.5,252,1.7,0,0.0,25.210000000000008,1.0,1.0,0
SAI,55,Ferrari,5.0,2.0,SOFT,2.0,0.0,84.738,17.355,36.581,30.802,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:33:02.320000,26.8,65.0,1014.4,0,32.2,266,2.0,0,93.19466666666666,-25.290000000000006,0.6666666666666666,0.5,0
SAI,55,Ferrari,6.0,2.0,SOFT,3.0,0.0,114.325,20.499,48.848,44.978,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:34:02.350000,26.8,65.0,1014.5,0,32.1,260,2.2,0,103.03033333333333,29.587000000000003,1.0,1.0,0
RUS,63,Mercedes,2.0,1.0,SOFT,2.0,0.0,84.929,17.295,36.749,30.885,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,0.0,0.3333333333333333,0.5,0
RUS,63,Mercedes,3.0,1.0,SOFT,3.0,0.0,116.942,25.393,46.847,44.702,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:25:02.250000,26.9,66.0,1014.4,0,32.6,258,1.6,0,0.0,32.01299999999999,0.5,1.0,0
RUS,63,Mercedes,5.0,2.0,SOFT,2.0,0.0,84.337,17.305,36.268,30.764,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:31:02.322000,26.8,66.0,1014.5,0,32.3,307,1.7,0,95.40266666666666,-32.60499999999999,0.3333333333333333,0.5,0
RUS,63,Mercedes,6.0,2.0,SOFT,3.0,0.0,119.138,27.147,44.253,47.738,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:33:02.320000,26.8,65.0,1014.4,0,32.2,266,2.0,0,106.80566666666668,34.801,0.5,1.0,0
RUS,63,Mercedes,8.0,3.0,SOFT,5.0,0.0,84.46,17.333,36.419,30.708,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:44:02.371000,26.8,66.0,1014.5,0,31.8,286,0.8,0,95.97833333333334,-34.67800000000001,0.8333333333333334,0.5,0
RUS,63,Mercedes,9.0,3.0,SOFT,6.0,0.0,109.712,23.128,45.617,40.967,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:45:02.370000,26.7,66.0,1014.5,0,31.8,262,1.2,0,104.43666666666667,25.25200000000001,1.0,1.0,0
RUS,63,Mercedes,11.0,4.0,SOFT,2.0,0.0,84.013,17.144,36.206,30.663,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:54:02.376000,26.7,67.0,1014.5,0,31.3,268,1.6,0,92.72833333333334,-25.698999999999998,0.3333333333333333,0.5,0
RUS,63,Mercedes,12.0,4.0,SOFT,3.0,0.0,118.743,27.349,46.157,45.237,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:56:02.374000,26.6,67.0,1014.5,0,31.3,260,1.6,0,104.156,34.72999999999999,0.5,1.0,0
RUS,63,Mercedes,14.0,5.0,SOFT,5.0,0.0,84.152,17.256,36.42,30.476,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:07:02.425000,26.4,68.0,1014.7,0,30.8,259,1.2,0,95.63600000000001,-34.590999999999994,0.8333333333333334,0.5,0
RUS,63,Mercedes,15.0,5.0,SOFT,6.0,0.0,101.723,20.542,42.105,39.076,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:08:02.455000,26.4,68.0,1014.7,0,30.8,259,1.2,0,101.53933333333333,17.570999999999998,1.0,1.0,0
RUS,63,Mercedes,17.0,6.0,SOFT,2.0,0.0,83.788,17.097,36.326,30.365,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:15:02.479000,26.3,68.0,1014.9,0,30.7,284,0.8,0,89.88766666666668,-17.935000000000002,0.3333333333333333,0.5,0
RUS,63,Mercedes,18.0,6.0,SOFT,3.0,0.0,122.047,26.836,49.178,46.033,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:16:02.493000,26.3,68.0,1014.9,0,30.9,257,1.2,0,102.51933333333334,38.259,0.5,1.0,0
BOT,77,Alfa Romeo,2.0,1.0,SOFT,2.0,0.0,84.973,17.459,36.638,30.876,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:22:02.222000,26.9,66.0,1014.2,0,32.5,270,2.0,0,0.0,0.0,0.6666666666666666,0.5,0
BOT,77,Alfa Romeo,3.0,1.0,SOFT,3.0,0.0,106.966,20.866,43.665,42.435,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:24:02.236000,26.9,66.0,1014.2,0,32.5,252,1.7,0,0.0,21.992999999999995,1.0,1.0,0
BOT,77,Alfa Romeo,5.0,2.0,SOFT,2.0,0.0,84.788,17.401,36.54,30.847,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:32:02.337000,26.8,65.0,1014.4,0,32.2,277,1.8,0,92.24233333333332,-22.177999999999997,0.6666666666666666,0.5,0
BOT,77,Alfa Romeo,6.0,2.0,SOFT,3.0,0.0,113.943,22.62,47.903,43.42,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:34:02.350000,26.8,65.0,1014.5,0,32.1,260,2.2,0,101.899,29.155,1.0,1.0,0
PIA,81,McLaren,2.0,1.0,SOFT,2.0,0.0,85.067,17.234,36.804,31.029,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:23:02.237000,26.9,66.0,1014.2,0,32.5,265,2.2,0,0.0,0.0,0.3333333333333333,0.5,0
PIA,81,McLaren,3.0,1.0,SOFT,3.0,0.0,108.392,21.712,45.021,41.659,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:25:02.250000,26.9,66.0,1014.4,0,32.6,258,1.6,0,0.0,23.325000000000003,0.5,1.0,0
PIA,81,McLaren,5.0,2.0,SOFT,2.0,0.0,84.487,17.187,36.48,30.82,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:33:02.320000,26.8,65.0,1014.4,0,32.2,266,2.0,0,92.64866666666666,-23.905,0.3333333333333333,0.5,0
PIA,81,McLaren,6.0,2.0,SOFT,3.0,0.0,110.533,20.937,44.03,45.566,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:34:02.350000,26.8,65.0,1014.5,0,32.1,260,2.2,0,101.13733333333333,26.046000000000006,0.5,1.0,0
PIA,81,McLaren,8.0,3.0,SOFT,5.0,0.0,84.278,17.247,36.382,30.649,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:46:02.369000,26.7,66.0,1014.5,0,31.9,258,1.7,0,93.09933333333333,-26.254999999999995,0.8333333333333334,0.5,0
PIA,81,McLaren,9.0,3.0,SOFT,6.0,0.0,105.112,20.518,43.813,40.781,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:47:02.368000,26.7,66.0,1014.5,0,31.9,259,1.8,0,99.97433333333333,20.83399999999999,1.0,1.0,0
PIA,81,McLaren,11.0,4.0,SOFT,2.0,0.0,95.479,17.147,36.326,42.006,1,2023,Abu Dhabi Grand Prix,Q,0 days 00:55:02.375000,26.6,67.0,1014.7,0,31.3,261,1.5,0,94.95633333333335,-9.632999999999996,0.3333333333333333,1.0,0
PIA,81,McLaren,13.0,5.0,SOFT,4.0,0.0,83.949,17.133,36.319,30.497,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:06:02.410000,26.4,68.0,1014.7,0,30.8,288,1.2,0,94.84666666666665,-11.530000000000001,0.6666666666666666,0.5,0
PIA,81,McLaren,14.0,5.0,SOFT,5.0,0.0,103.503,20.86,42.863,39.78,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:08:02.455000,26.4,68.0,1014.7,0,30.8,259,1.2,0,94.31033333333335,19.554000000000002,0.8333333333333334,1.0,0
PIA,81,McLaren,16.0,6.0,SOFT,2.0,0.0,83.782,17.101,36.093,30.588,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:14:02.480000,26.3,68.0,1014.9,0,30.9,259,1.2,0,90.41133333333333,-19.721000000000004,0.3333333333333333,0.5,0
PIA,81,McLaren,17.0,6.0,SOFT,3.0,0.0,118.631,23.784,48.166,46.681,1,2023,Abu Dhabi Grand Prix,Q,0 days 01:15:02.479000,26.3,68.0,1014.9,0,30.7,284,0.8,0,101.972,34.849000000000004,0.5,1.0,0
VER,1,Red Bull Racing,1.0,1.0,MEDIUM,1.0,1.0,92.19,0.0,38.769,33.004,1,2023,Abu Dhabi Grand Prix,R,0 days 01:03:06.222000,27.1,49.0,1014.7,0,33.6,345,2.0,1,0.0,0.0,0.037037037037037035,0.0625,0
VER,1,Red Bull Racing,2.0,1.0,MEDIUM,2.0,1.0,90.71,18.377,38.691,33.642,1,2023,Abu Dhabi Grand Prix,R,0 days 01:04:06.221000,27.0,49.0,1014.7,0,33.6,263,2.4,1,0.0,-1.480000000000004,0.07407407407407407,0.125,0
VER,1,Red Bull Racing,3.0,1.0,MEDIUM,3.0,1.0,90.408,18.549,38.725,33.134,1,2023,Abu Dhabi Grand Prix,R,0 days 01:06:06.220000,27.1,49.0,1014.9,0,33.7,344,1.7,1,91.10266666666666,-0.3019999999999925,0.1111111111111111,0.1875,0
VER,1,Red Bull Racing,4.0,1.0,MEDIUM,4.0,1.0,90.716,18.562,38.81,33.344,1,2023,Abu Dhabi Grand Prix,R,0 days 01:07:06.219000,27.0,50.0,1014.9,0,33.7,313,2.2,1,90.61133333333333,0.3079999999999927,0.14814814814814814,0.25,0
VER,1,Red Bull Racing,5.0,1.0,MEDIUM,5.0,1.0,90.552,18.599,38.714,33.239,1,2023,Abu Dhabi Grand Prix,R,0 days 01:09:06.218000,27.0,50.0,1014.7,0,33.1,273,2.4,1,90.55866666666668,-0.16399999999998727,0.18518518518518517,0.3125,0
VER,1,Red Bull Racing,6.0,1.0,MEDIUM,6.0,1.0,90.44,18.445,38.767,33.228,1,2023,Abu Dhabi Grand Prix,R,0 days 01:10:06.217000,27.0,50.0,1014.9,0,33.0,275,2.5,1,90.56933333333332,-0.11200000000000898,0.2222222222222222,0.375,0
VER,1,Red Bull Racing,7.0,1.0,MEDIUM,7.0,1.0,90.529,18.491,38.692,33.346,1,2023,Abu Dhabi Grand Prix,R,0 days 01:12:06.216000,27.0,51.0,1014.9,0,33.2,276,2.0,1,90.50699999999999,0.08899999999999864,0.25925925925925924,0.4375,0
VER,1,Red Bull Racing,8.0,1.0,MEDIUM,8.0,1.0,90.516,18.368,38.719,33.429,1,2023,Abu Dhabi Grand Prix,R,0 days 01:13:06.231000,27.0,50.0,1015.0,0,33.1,289,2.0,1,90.495,-0.012999999999991019,0.2962962962962963,0.5,0
VER,1,Red Bull Racing,9.0,1.0,MEDIUM,9.0,1.0,90.632,18.439,38.862,33.331,1,2023,Abu Dhabi Grand Prix,R,0 days 01:15:06.261000,26.9,51.0,1014.9,0,32.8,278,2.0,1,90.55900000000001,0.11599999999999966,0.3333333333333333,0.5625,0
VER,1,Red Bull Racing,10.0,1.0,MEDIUM,10.0,1.0,90.506,18.414,38.75,33.342,1,2023,Abu Dhabi Grand Prix,R,0 days 01:16:06.276000,26.9,51.0,1014.9,0,32.7,256,2.0,1,90.55133333333333,-0.12600000000000477,0.37037037037037035,0.625,0
VER,1,Red Bull Racing,11.0,1.0,MEDIUM,11.0,1.0,90.561,18.432,38.836,33.293,1,2023,Abu Dhabi Grand Prix,R,0 days 01:18:06.306000,26.9,52.0,1014.9,0,32.9,273,2.0,1,90.56633333333333,0.05500000000000682,0.4074074074074074,0.6875,0
VER,1,Red Bull Racing,12.0,1.0,MEDIUM,12.0,1.0,90.59,18.433,38.875,33.282,1,2023,Abu Dhabi Grand Prix,R,0 days 01:19:06.321000,26.9,52.0,1014.9,0,32.8,265,2.2,1,90.55233333333332,0.028999999999996362,0.4444444444444444,0.75,0
