Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio
SAR,2,Williams,10.0,3.0,SOFT,6.0,,1,127.524,34.734,21.726,71.064,2023,Australian Grand Prix,Q,149.01043841336116,317.0,89.05746520300697,44.1231732776618,42.939086288972625,0.15866388308977036,8464.81419624217,3.8789144050104385,1.0
SAR,2,Williams,11.0,3.0,SOFT,7.0,,1,78.582,27.172,17.576999999999998,33.833,2023,Australian Grand Prix,Q,239.77162629757785,327.0,64.79735846745498,75.37370242214533,38.9955321576506,0.14878892733564014,10809.678200692042,6.231833910034602,1.0
BOT,77,Alfa Romeo,1.0,1.0,SOFT,1.0,,1,114.594,51.154,19.911,43.529,2023,Australian Grand Prix,Q,172.00731707317073,301.0,79.34427133550537,58.47073170731707,41.99220293152953,0.18048780487804877,9191.292682926829,4.478048780487805,1.0
BOT,77,Alfa Romeo,2.0,1.0,SOFT,2.0,,1,80.577,28.254,18.317,34.006,2023,Australian Grand Prix,Q,234.5234899328859,318.0,62.51734669901155,77.58053691275168,37.327406055181456,0.17114093959731544,10496.593959731543,6.077181208053691,1.0
BOT,77,Alfa Romeo,3.0,1.0,SOFT,3.0,,12,90.229,32.218,20.975,37.036,2023,Australian Grand Prix,Q,209.41359773371104,315.0,56.78332058267234,68.69121813031161,40.81636198406486,0.15864022662889518,10438.787535410765,5.26628895184136,1.0
BOT,77,Alfa Romeo,5.0,2.0,SOFT,1.0,,1,94.042,36.925,19.441,37.676,2023,Australian Grand Prix,Q,207.0358208955224,305.0,62.18235617607734,66.52835820895523,40.43148564828641,0.17313432835820897,10192.268656716418,5.325373134328358,1.0
BOT,77,Alfa Romeo,6.0,2.0,SOFT,2.0,,1,85.608,28.766,20.399,36.443,2023,Australian Grand Prix,Q,221.27272727272728,319.0,56.232680023590156,74.27597402597402,40.211312449176745,0.1461038961038961,10569.551948051949,5.613636363636363,1.0
BOT,77,Alfa Romeo,7.0,2.0,SOFT,3.0,,1,79.053,27.174,17.962,33.917,2023,Australian Grand Prix,Q,239.2655172413793,319.0,62.032432503146985,78.47586206896551,36.9604825457611,0.13793103448275862,10565.513793103448,6.227586206896552,1.0
BOT,77,Alfa Romeo,8.0,2.0,SOFT,4.0,,1,100.732,34.463,21.226,45.043,2023,Australian Grand Prix,Q,188.84473684210528,311.0,69.00777822155763,56.357894736842105,43.63948389844829,0.19473684210526315,9836.257894736842,4.8,1.0
BOT,77,Alfa Romeo,9.0,2.0,SOFT,5.0,,1,78.84,27.249,17.896,33.695,2023,Australian Grand Prix,Q,238.4313725490196,322.0,61.6629936268745,78.13071895424837,37.83262410532112,0.1437908496732026,10660.02614379085,6.15359477124183,1.0
BOT,77,Alfa Romeo,10.0,2.0,SOFT,6.0,,1,102.363,37.013,25.065,40.285,2023,Australian Grand Prix,Q,185.68274111675126,313.0,58.53611448352618,55.69543147208122,41.669896621169535,0.2639593908629442,9989.01269035533,4.753807106598985,1.0
BOT,77,Alfa Romeo,11.0,2.0,SOFT,7.0,,1,78.714,27.133,17.961,33.62,2023,Australian Grand Prix,Q,240.0103448275862,319.0,61.49782590934564,80.3344827586207,36.189550728234614,0.13448275862068965,10687.934482758621,6.175862068965517,1.0
PER,11,Red Bull Racing,1.0,1.0,SOFT,1.0,,12,100.187,35.024,19.208,45.955,2023,Australian Grand Prix,Q,190.30870712401057,312.0,73.14352928568854,65.47757255936675,41.48170245465328,0.1741424802110818,10106.108179419525,4.546174142480211,1.0
VER,1,Red Bull Racing,1.0,1.0,MEDIUM,1.0,2.0,12,110.456,,43.217,25.646,2023,Azerbaijan Grand Prix,R,190.72355769230768,327.0,82.42305223712242,64.0625,43.63303642275976,0.20192307692307693,9937.533653846154,4.740384615384615,1.0
VER,1,Red Bull Racing,2.0,1.0,MEDIUM,2.0,2.0,1,107.707,38.431,43.642,25.634,2023,Azerbaijan Grand Prix,R,200.5568720379147,329.0,79.45960797446884,63.03317535545024,44.944609233553535,0.22748815165876776,10068.267772511848,4.997630331753554,0.9976303317535545
VER,1,Red Bull Racing,3.0,1.0,MEDIUM,3.0,1.0,1,107.677,38.493,43.718,25.466,2023,Azerbaijan Grand Prix,R,199.47014925373134,343.0,83.39262275915648,62.28109452736319,45.02499268052485,0.23134328358208955,9963.977611940298,5.002487562189055,0.1517412935323383
VER,1,Red Bull Racing,4.0,1.0,MEDIUM,4.0,1.0,1,107.108,37.933,43.372,25.803,2023,Azerbaijan Grand Prix,R,200.6825,343.0,77.69548355059257,64.345,44.8835415911491,0.23,10178.13,4.9425,0.0075
VER,1,Red Bull Racing,5.0,1.0,MEDIUM,5.0,1.0,1,107.476,38.284,43.414,25.778,2023,Azerbaijan Grand Prix,R,198.32125603864733,323.0,76.47608423500616,63.45169082125604,44.84076032451332,0.22946859903381642,10052.712560386473,4.975845410628019,0.0
VER,1,Red Bull Racing,6.0,1.0,MEDIUM,6.0,1.0,1,107.202,38.262,43.24,25.7,2023,Azerbaijan Grand Prix,R,197.92518703241896,323.0,77.24603154225744,63.34912718204489,44.90621121277417,0.22443890274314215,10102.825436408977,4.8802992518703245,0.0
VER,1,Red Bull Racing,7.0,1.0,MEDIUM,7.0,1.0,1,106.995,38.268,43.032,25.695,2023,Azerbaijan Grand Prix,R,202.6575682382134,323.0,78.65177273444527,65.84615384615384,43.844435011058806,0.2109181141439206,10128.240694789081,5.0496277915632755,0.0
VER,1,Red Bull Racing,8.0,1.0,MEDIUM,8.0,1.0,1,106.801,38.038,43.034,25.729,2023,Azerbaijan Grand Prix,R,200.9234693877551,322.0,78.19929461291923,65.41071428571429,43.97624547685272,0.21428571428571427,10156.770408163266,4.99234693877551,0.0
VER,1,Red Bull Racing,9.0,1.0,MEDIUM,9.0,1.0,1,106.944,37.979,43.119,25.846,2023,Azerbaijan Grand Prix,R,198.33915211970074,322.0,78.82236160049573,63.718204488778056,44.61286689698477,0.2344139650872818,10099.720698254365,4.9351620947630925,0.0
VER,1,Red Bull Racing,10.0,1.0,MEDIUM,10.0,3.0,12,110.778,37.936,43.428,29.414,2023,Azerbaijan Grand Prix,R,193.61985472154964,322.0,77.02460389273814,63.176755447941886,44.16534733228429,0.23002421307506055,10073.04842615012,4.806295399515738,0.0
VER,1,Red Bull Racing,14.0,2.0,HARD,4.0,2.0,1,106.936,38.813,42.577,25.546,2023,Azerbaijan Grand Prix,R,199.51898734177215,326.0,79.52480390117378,63.03291139240506,44.68083578761644,0.2379746835443038,10045.230379746836,4.9670886075949365,1.0
VER,1,Red Bull Racing,15.0,2.0,HARD,5.0,2.0,1,105.687,37.68,42.565,25.442,2023,Azerbaijan Grand Prix,R,201.7286063569682,327.0,79.60960004840324,63.76528117359413,44.592475707095524,0.22982885085574573,10107.39608801956,5.012224938875305,1.0
VER,1,Red Bull Racing,16.0,2.0,HARD,6.0,2.0,1,105.497,37.64,42.482,25.375,2023,Azerbaijan Grand Prix,R,202.30392156862746,328.0,79.62711491257836,63.98774509803921,44.520070805033924,0.22549019607843138,10091.154411764706,5.046568627450981,0.0
VER,1,Red Bull Racing,17.0,2.0,HARD,7.0,2.0,12,105.498,37.613,42.512,25.373,2023,Azerbaijan Grand Prix,R,203.10327455919395,328.0,78.92037871246482,63.7455919395466,44.76620819238519,0.22418136020151133,10169.987405541562,5.045340050377834,0.0
VER,1,Red Bull Racing,18.0,2.0,HARD,8.0,2.0,1,105.425,37.403,42.605,25.417,2023,Azerbaijan Grand Prix,R,199.7627551020408,328.0,79.32146605778439,63.00255102040816,44.53835375395548,0.23469387755102042,10144.632653061224,4.923469387755102,0.0
VER,1,Red Bull Racing,19.0,2.0,HARD,9.0,2.0,1,105.66,37.513,42.638,25.509,2023,Azerbaijan Grand Prix,R,201.58145363408522,328.0,79.01467808996334,64.22305764411027,44.39569526954745,0.22055137844611528,10135.741854636592,5.012531328320802,0.0
VER,1,Red Bull Racing,20.0,2.0,HARD,10.0,2.0,1,105.446,37.256,42.789,25.401,2023,Azerbaijan Grand Prix,R,200.79899497487438,329.0,78.75053747524376,64.12562814070351,44.47844179902134,0.22110552763819097,10174.057788944723,4.942211055276382,0.0
VER,1,Red Bull Racing,21.0,2.0,HARD,11.0,2.0,1,105.793,37.631,42.759,25.403,2023,Azerbaijan Grand Prix,R,200.22084367245657,329.0,79.59692212781704,63.54590570719603,44.53501894351842,0.228287841191067,10109.461538461539,4.955334987593052,0.0
VER,1,Red Bull Racing,22.0,2.0,HARD,12.0,2.0,1,105.67,37.564,42.666,25.44,2023,Azerbaijan Grand Prix,R,204.9471032745592,329.0,79.66222710415427,64.29722921914357,44.7335243343747,0.2216624685138539,10186.410579345089,5.075566750629723,0.0
VER,1,Red Bull Racing,23.0,2.0,HARD,13.0,2.0,1,105.902,37.754,42.708,25.44,2023,Azerbaijan Grand Prix,R,202.9575,328.0,80.16271481096845,65.6975,43.89039656949534,0.205,10153.305,5.0375,0.0
VER,1,Red Bull Racing,24.0,2.0,HARD,14.0,2.0,1,105.738,37.626,42.742,25.37,2023,Azerbaijan Grand Prix,R,204.31218274111674,328.0,78.85995254775521,65.43908629441624,44.26467462919114,0.233502538071066,10191.03807106599,5.0786802030456855,0.0
VER,1,Red Bull Racing,25.0,2.0,HARD,15.0,2.0,1,105.657,37.575,42.763,25.319,2023,Azerbaijan Grand Prix,R,203.0,329.0,80.84587103150595,64.41044776119404,44.22255199596601,0.21641791044776118,10076.375621890547,5.079601990049751,0.0
VER,1,Red Bull Racing,26.0,2.0,HARD,16.0,2.0,1,105.855,37.711,42.747,25.397,2023,Azerbaijan Grand Prix,R,202.83,328.0,80.71970190535407,64.975,44.31816359079142,0.2,10121.1175,5.035,0.0
VER,1,Red Bull Racing,27.0,2.0,HARD,17.0,2.0,1,105.625,37.442,42.683,25.5,2023,Azerbaijan Grand Prix,R,202.35539215686273,328.0,80.00198812236692,64.46813725490196,44.22939936865328,0.23284313725490197,10125.127450980392,5.0931372549019605,0.0
VER,1,Red Bull Racing,28.0,2.0,HARD,18.0,2.0,1,105.694,37.53,42.713,25.451,2023,Azerbaijan Grand Prix,R,202.38369304556355,328.0,81.19051978325291,63.30695443645084,44.577199399774386,0.2158273381294964,10082.925659472423,5.081534772182255,0.0
VER,1,Red Bull Racing,29.0,2.0,HARD,19.0,2.0,1,106.365,38.141,42.744,25.48,2023,Azerbaijan Grand Prix,R,202.61323155216286,326.0,81.09542142130971,63.646310432569976,44.42701642748794,0.21882951653944022,10079.101781170484,5.0458015267175576,0.0
VER,1,Red Bull Racing,30.0,2.0,HARD,20.0,2.0,1,105.575,37.441,42.741,25.393,2023,Azerbaijan Grand Prix,R,201.31683168316832,326.0,78.80282025574618,63.72029702970297,44.83859649779087,0.22277227722772278,10158.532178217822,4.99009900990099,0.0
VER,1,Red Bull Racing,31.0,2.0,HARD,21.0,2.0,1,105.348,37.375,42.564,25.409,2023,Azerbaijan Grand Prix,R,202.78092783505156,327.0,80.34149302163661,64.81701030927834,44.27048665839884,0.2036082474226804,10101.252577319588,5.038659793814433,0.0
VER,1,Red Bull Racing,32.0,2.0,HARD,22.0,2.0,1,105.354,37.271,42.663,25.42,2023,Azerbaijan Grand Prix,R,201.4795918367347,326.0,79.47812253040642,64.94897959183673,43.97921444618958,0.2193877551020408,10099.191326530612,5.035714285714286,0.0
VER,1,Red Bull Racing,33.0,2.0,HARD,23.0,2.0,1,105.343,37.317,42.665,25.361,2023,Azerbaijan Grand Prix,R,202.4300254452926,327.0,81.06230794667894,64.21374045801527,44.24664306998982,0.21119592875318066,10055.68193384224,5.048346055979644,0.0
VER,1,Red Bull Racing,34.0,2.0,HARD,24.0,2.0,1,105.218,37.239,42.604,25.375,2023,Azerbaijan Grand Prix,R,201.98223350253807,327.0,79.36283918399612,65.86294416243655,43.572833909708955,0.21573604060913706,10128.532994923858,5.038071065989848,0.0
VER,1,Red Bull Racing,35.0,2.0,HARD,25.0,2.0,1,105.121,37.267,42.536,25.318,2023,Azerbaijan Grand Prix,R,202.8140703517588,327.0,80.74393148436428,62.66834170854271,44.841962094644686,0.23869346733668342,10042.36432160804,5.092964824120603,0.0
VER,1,Red Bull Racing,36.0,2.0,HARD,26.0,2.0,1,105.05,37.268,42.503,25.279,2023,Azerbaijan Grand Prix,R,203.4641975308642,328.0,79.8814209502447,65.8641975308642,43.726182508796356,0.21481481481481482,10151.192592592593,5.064197530864197,0.0
VER,1,Red Bull Racing,37.0,2.0,HARD,27.0,2.0,1,105.319,37.181,42.761,25.377,2023,Azerbaijan Grand Prix,R,202.0,328.0,80.8126463162001,64.91025641025641,43.7070717476784,0.21025641025641026,10081.851282051282,5.061538461538461,0.0
VER,1,Red Bull Racing,38.0,2.0,HARD,28.0,2.0,1,105.474,37.39,42.774,25.31,2023,Azerbaijan Grand Prix,R,201.29145728643215,328.0,81.2496260941565,64.17336683417085,44.24271952483544,0.1984924623115578,10058.032663316582,5.047738693467337,0.0
VER,1,Red Bull Racing,39.0,2.0,HARD,29.0,2.0,1,105.15,37.354,42.465,25.331,2023,Azerbaijan Grand Prix,R,201.0708661417323,327.0,80.43233649626141,65.38057742782152,43.85609890590643,0.2073490813648294,10035.291338582678,5.0498687664042,0.0
VER,1,Red Bull Racing,40.0,2.0,HARD,30.0,2.0,1,105.418,37.359,42.732,25.327,2023,Azerbaijan Grand Prix,R,202.52061855670104,328.0,80.95401500452485,64.87628865979381,43.69810874211138,0.20618556701030927,10044.296391752578,5.128865979381444,0.0
VER,1,Red Bull Racing,41.0,2.0,HARD,31.0,2.0,1,105.123,37.209,42.62,25.294,2023,Azerbaijan Grand Prix,R,200.57512953367876,327.0,80.63743324036031,65.21502590673575,43.79056272789037,0.22020725388601037,10047.735751295337,5.036269430051814,0.0
VER,1,Red Bull Racing,42.0,2.0,HARD,32.0,2.0,1,105.15,37.147,42.711,25.292,2023,Azerbaijan Grand Prix,R,203.2247474747475,328.0,79.94306514321947,66.56565656565657,43.34738375383234,0.20959595959595959,10117.89898989899,5.093434343434343,0.0
VER,1,Red Bull Racing,43.0,2.0,HARD,33.0,2.0,1,104.843,37.179,42.645,25.019,2023,Azerbaijan Grand Prix,R,202.99240506329113,347.0,82.19817851575294,65.14430379746835,43.68869961232656,0.20759493670886076,10115.318987341772,5.048101265822785,0.07848101265822785
VER,1,Red Bull Racing,44.0,2.0,HARD,34.0,2.0,1,105.275,37.113,42.833,25.329,2023,Azerbaijan Grand Prix,R,200.15128205128204,349.0,81.60983222367125,65.33076923076923,43.6114631628097,0.2205128205128205,10080.748717948718,4.961538461538462,0.007692307692307693
VER,1,Red Bull Racing,45.0,2.0,HARD,35.0,2.0,1,105.14,37.183,42.639,25.318,2023,Azerbaijan Grand Prix,R,204.18882978723406,327.0,80.17031192962652,65.84308510638297,43.43497030492908,0.21808510638297873,10102.034574468085,5.10904255319149,0.0
VER,1,Red Bull Racing,46.0,2.0,HARD,36.0,2.0,1,104.686,37.027,42.452,25.207,2023,Azerbaijan Grand Prix,R,203.89514066496164,328.0,79.80554412922835,65.38107416879795,44.106520825792,0.21227621483375958,10150.09462915601,5.051150895140665,0.0
VER,1,Red Bull Racing,47.0,2.0,HARD,37.0,2.0,1,104.734,37.061,42.383,25.29,2023,Azerbaijan Grand Prix,R,202.6139896373057,328.0,80.8622282628043,66.06994818652849,43.529273965291,0.21761658031088082,10142.896373056994,4.987046632124352,0.0
VER,1,Red Bull Racing,48.0,2.0,HARD,38.0,2.0,1,104.566,36.952,42.395,25.219,2023,Azerbaijan Grand Prix,R,202.7431421446384,328.0,79.82625732866501,66.08728179551122,43.833147991478924,0.2119700748129676,10200.316708229426,5.012468827930174,0.0
VER,1,Red Bull Racing,49.0,2.0,HARD,39.0,2.0,12,104.474,36.991,42.287,25.196,2023,Azerbaijan Grand Prix,R,202.59590792838875,329.0,79.56049389200786,66.18414322250639,43.456218512487666,0.20460358056265984,10167.08695652174,5.025575447570333,0.0
VER,1,Red Bull Racing,50.0,2.0,HARD,40.0,2.0,1,104.554,37.042,42.353,25.159,2023,Azerbaijan Grand Prix,R,203.32820512820513,329.0,80.0234218564374,66.33076923076923,43.54332802920793,0.2205128205128205,10191.75641025641,5.0487179487179485,0.0
VER,1,Red Bull Racing,51.0,2.0,HARD,41.0,2.0,1,104.232,36.807,42.294,25.131,2023,Azerbaijan Grand Prix,R,202.14177215189872,329.0,81.46535591971362,67.0632911392405,43.15876185876421,0.20506329113924052,10154.440506329114,5.015189873417722,0.0
GAS,10,Alpine,1.0,1.0,MEDIUM,1.0,15.0,12,119.785,,45.605,25.499,2023,Azerbaijan Grand Prix,R,179.29735682819384,329.0,83.79670101600654,57.61233480176212,44.53997809655168,0.2643171806167401,10121.678414096916,4.072687224669603,1.0
GAS,10,Alpine,2.0,1.0,MEDIUM,2.0,15.0,1,109.99,39.704,44.825,25.461,2023,Azerbaijan Grand Prix,R,192.4433962264151,332.0,80.9758835404241,61.77594339622642,45.13587876954861,0.2358490566037736,10140.424528301886,4.504716981132075,1.0
GAS,10,Alpine,3.0,1.0,MEDIUM,3.0,15.0,1,109.075,39.287,44.475,25.313,2023,Azerbaijan Grand Prix,R,196.32598039215685,339.0,81.99541014013379,63.47794117647059,43.921355936477454,0.22303921568627452,10199.963235294117,4.595588235294118,0.15441176470588236
GAS,10,Alpine,4.0,1.0,MEDIUM,4.0,15.0,1,108.873,38.914,44.687,25.272,2023,Azerbaijan Grand Prix,R,197.09046454767727,339.0,81.71353676242904,64.29339853300733,44.37034405776022,0.23471882640586797,10236.596577017115,4.579462102689487,0.16136919315403422
GAS,10,Alpine,5.0,1.0,MEDIUM,5.0,19.0,1,113.152,38.92,44.701,29.531,2023,Azerbaijan Grand Prix,R,190.88100686498856,340.0,79.15850160889573,60.40274599542334,45.38644254349685,0.2448512585812357,10123.83295194508,4.528604118993135,0.18764302059496568
GAS,10,Alpine,6.0,2.0,HARD,1.0,20.0,1,124.865,55.448,43.738,25.679,2023,Azerbaijan Grand Prix,R,170.82863340563992,323.0,88.18209250871357,62.96746203904555,43.91445518006734,0.23427331887201736,9830.639913232104,3.9674620390455533,0.0
GAS,10,Alpine,7.0,2.0,HARD,2.0,19.0,1,107.722,38.571,43.532,25.619,2023,Azerbaijan Grand Prix,R,198.61016949152543,327.0,78.60195650385134,67.15254237288136,43.52154331590645,0.20581113801452786,10324.58837772397,4.631961259079903,0.0
GAS,10,Alpine,8.0,2.0,HARD,3.0,19.0,1,109.057,39.192,44.574,25.291,2023,Azerbaijan Grand Prix,R,197.00251256281408,338.0,82.1564060596824,65.5929648241206,43.81723147414967,0.20603015075376885,10348.125628140704,4.550251256281407,0.1457286432160804
GAS,10,Alpine,9.0,2.0,HARD,4.0,18.0,1,107.851,38.739,43.933,25.179,2023,Azerbaijan Grand Prix,R,197.3638613861386,346.0,81.12759169930185,65.38861386138613,43.996051808642896,0.22277227722772278,10228.257425742575,4.641089108910891,0.1608910891089109
GAS,10,Alpine,10.0,2.0,HARD,5.0,17.0,124,122.028,39.265,44.778,37.985,2023,Azerbaijan Grand Prix,R,175.4879120879121,348.0,75.03191220510944,53.37802197802198,46.28843159108453,0.26373626373626374,9824.723076923077,4.116483516483516,0.34505494505494505
GAS,10,Alpine,11.0,2.0,HARD,6.0,16.0,4,148.597,52.888,58.656,37.053,2023,Azerbaijan Grand Prix,R,144.64746945898779,318.0,58.73864700350145,40.068062827225134,38.5407409891928,0.2443280977312391,9404.636998254799,3.268760907504363,1.0
GAS,10,Alpine,12.0,2.0,HARD,7.0,16.0,4,136.496,47.194,57.277,32.025,2023,Azerbaijan Grand Prix,R,157.07620817843866,298.0,69.11623377915679,44.693308550185876,41.54063761415625,0.1895910780669145,9452.144981412639,3.633828996282528,1.0
GAS,10,Alpine,13.0,2.0,HARD,8.0,16.0,41,146.528,55.608,57.657,33.263,2023,Azerbaijan Grand Prix,R,145.82801418439718,298.0,65.69340917891721,40.895390070921984,41.23232336718488,0.22340425531914893,9131.801418439716,3.4166666666666665,1.0
GAS,10,Alpine,14.0,2.0,HARD,9.0,15.0,1,112.872,41.783,45.757,25.332,2023,Azerbaijan Grand Prix,R,192.41527446300717,333.0,85.09108182602928,62.4200477326969,44.90047664411291,0.24821002386634844,10048.403341288782,4.5178997613365155,1.0
GAS,10,Alpine,15.0,2.0,HARD,10.0,15.0,1,108.951,39.16,44.446,25.345,2023,Azerbaijan Grand Prix,R,196.35885167464116,332.0,80.25765122985088,63.74162679425837,44.85944197198446,0.22248803827751196,10252.38995215311,4.564593301435407,1.0
GAS,10,Alpine,16.0,2.0,HARD,11.0,15.0,1,108.072,38.486,44.475,25.111,2023,Azerbaijan Grand Prix,R,198.09478672985782,340.0,83.21237758130401,64.25118483412322,44.40729686909474,0.21800947867298578,10078.585308056872,4.720379146919432,0.14691943127962084
GAS,10,Alpine,17.0,2.0,HARD,12.0,15.0,12,107.915,38.513,44.237,25.165,2023,Azerbaijan Grand Prix,R,199.31604938271605,340.0,82.78397788373654,65.11111111111111,43.98081264810962,0.20246913580246914,10210.871604938271,4.691358024691358,0.16790123456790124
GAS,10,Alpine,18.0,2.0,HARD,13.0,15.0,1,107.57,38.327,44.164,25.079,2023,Azerbaijan Grand Prix,R,197.4962216624685,347.0,82.73752529383944,64.80856423173803,43.97702140114996,0.20906801007556675,10199.48362720403,4.644836272040302,0.16120906801007556
GAS,10,Alpine,19.0,2.0,HARD,14.0,15.0,1,108.031,38.723,44.102,25.206,2023,Azerbaijan Grand Prix,R,197.91970802919707,349.0,82.78612394576355,65.42092457420925,43.72302457707458,0.21897810218978103,10217.805352798054,4.652068126520681,0.170316301703163
GAS,10,Alpine,20.0,2.0,HARD,15.0,15.0,1,107.796,38.422,44.138,25.236,2023,Azerbaijan Grand Prix,R,198.53808353808353,339.0,83.65091609074338,65.79361179361179,43.54598564155191,0.20147420147420148,10202.958230958231,4.714987714987715,0.16953316953316952
GAS,10,Alpine,21.0,2.0,HARD,16.0,15.0,1,107.873,38.298,44.319,25.256,2023,Azerbaijan Grand Prix,R,196.63636363636363,339.0,83.62519274489678,64.28992628992629,44.11314909299672,0.22113022113022113,10162.314496314497,4.651105651105651,0.16707616707616707
GAS,10,Alpine,22.0,2.0,HARD,17.0,15.0,1,108.054,38.571,44.254,25.229,2023,Azerbaijan Grand Prix,R,199.43719806763286,339.0,83.95374990939531,64.72946859903382,44.02469317233112,0.20048309178743962,10201.992753623188,4.6980676328502415,0.17149758454106281
GAS,10,Alpine,23.0,2.0,HARD,18.0,16.0,1,112.208,38.523,44.36,29.325,2023,Azerbaijan Grand Prix,R,191.2829736211031,334.0,79.62382424431878,62.86810551558753,44.64603699903956,0.24700239808153476,10173.772182254197,4.513189448441247,0.19184652278177458
GAS,10,Alpine,24.0,3.0,HARD,1.0,19.0,1,124.713,55.681,43.546,25.486,2023,Azerbaijan Grand Prix,R,172.88841201716738,324.0,91.27760089183798,65.03004291845494,43.51184684556762,0.22746781115879827,9730.508583690988,4.1072961373390555,0.0
